ID Measure;Operator;Station;Serial;City;School;Room;Campaign;Sensor;Temperature(°C);Humidity(HR%);CO2(ppm);Comment;Date
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;54.0000;628.0000;;03/09/2025 03:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;635.0000;;03/09/2025 03:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;614.0000;;03/09/2025 03:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;621.0000;;03/09/2025 04:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;622.0000;;03/09/2025 04:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;56.0000;583.0000;;03/09/2025 04:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;622.0000;;03/09/2025 04:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;601.0000;;03/09/2025 04:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;557.0000;;03/09/2025 04:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;588.0000;;03/09/2025 05:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;625.0000;;03/09/2025 05:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;612.0000;;03/09/2025 05:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;598.0000;;03/09/2025 05:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;609.0000;;03/09/2025 05:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;634.0000;;03/09/2025 05:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;581.0000;;03/09/2025 06:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;625.0000;;03/09/2025 06:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.5000;56.0000;656.0000;;03/09/2025 06:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;642.0000;;03/09/2025 06:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;642.0000;;03/09/2025 06:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;631.0000;;03/09/2025 06:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;613.0000;;03/09/2025 07:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;613.0000;;03/09/2025 07:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;55.0000;663.0000;;03/09/2025 07:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;54.0000;629.0000;;03/09/2025 07:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;53.0000;592.0000;;03/09/2025 07:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;53.0000;585.0000;;03/09/2025 07:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;53.0000;551.0000;;03/09/2025 08:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;53.0000;488.0000;;03/09/2025 08:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;53.0000;516.0000;;03/09/2025 08:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;54.0000;552.0000;;03/09/2025 08:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;24.7500;54.0000;593.0000;;03/09/2025 08:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;609.0000;;03/09/2025 08:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;618.0000;;03/09/2025 09:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;597.0000;;03/09/2025 09:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;651.0000;;03/09/2025 09:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;613.0000;;03/09/2025 09:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;594.0000;;03/09/2025 09:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;593.0000;;03/09/2025 09:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;562.0000;;03/09/2025 10:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;547.0000;;03/09/2025 10:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;630.0000;;03/09/2025 10:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;653.0000;;03/09/2025 10:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;653.0000;;03/09/2025 10:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;55.0000;719.0000;;03/09/2025 10:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;815.0000;;03/09/2025 11:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;810.0000;;03/09/2025 11:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;705.0000;;03/09/2025 11:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;59.0000;703.0000;;03/09/2025 11:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;595.0000;;03/09/2025 11:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;573.0000;;03/09/2025 11:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;601.0000;;03/09/2025 12:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;674.0000;;03/09/2025 12:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;56.0000;721.0000;;03/09/2025 12:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;741.0000;;03/09/2025 12:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;808.0000;;03/09/2025 12:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;806.0000;;03/09/2025 12:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;797.0000;;03/09/2025 13:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;57.0000;791.0000;;03/09/2025 13:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;56.0000;842.0000;;03/09/2025 13:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;841.0000;;03/09/2025 13:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;864.0000;;03/09/2025 13:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;834.0000;;03/09/2025 13:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;849.0000;;03/09/2025 14:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;834.0000;;03/09/2025 14:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;841.0000;;03/09/2025 14:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;800.0000;;03/09/2025 14:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;56.0000;751.0000;;03/09/2025 14:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;719.0000;;03/09/2025 14:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;719.0000;;03/09/2025 15:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;57.0000;681.0000;;03/09/2025 15:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;57.0000;715.0000;;03/09/2025 15:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;684.0000;;03/09/2025 15:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;671.0000;;03/09/2025 15:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;57.0000;667.0000;;03/09/2025 15:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;58.0000;802.0000;;03/09/2025 16:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;796.0000;;03/09/2025 16:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;910.0000;;03/09/2025 16:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;939.0000;;03/09/2025 16:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;926.0000;;03/09/2025 16:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;964.0000;;03/09/2025 16:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;859.0000;;03/09/2025 17:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;823.0000;;03/09/2025 17:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;58.0000;824.0000;;03/09/2025 17:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;886.0000;;03/09/2025 17:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;914.0000;;03/09/2025 17:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;920.0000;;03/09/2025 17:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.5000;59.0000;828.0000;;03/09/2025 18:01:17
